"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","max_temp_standardised","num_collisions"
"720",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.155351582588467,0.680894308943089
"721",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,0.831876045822673,0.402439024390244
"722",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0.216853806518849,0.495934959349593
"723",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,-0.124203980731454,0.595528455284553
"724",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.0435293572604984,0.182926829268293
"725",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,-0.789546221432864,0.526422764227642
"726",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,-1.24242623401113,0.402439024390244
"727",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,0.216853806518849,0.176829268292683
"728",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,0.155351582588467,0.408536585365854
"729",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,-0.459670656715358,0.241869918699187
"730",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,-0.0179728666698838,0.772357723577236
"731",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,0.155351582588467,0.654471544715447
"732",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,-0.174523982129039,0.319105691056911
"733",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,0.0938493586580844,0.341463414634146
"734",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,0.0938493586580844,0.495934959349593
"735",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,-0.286346207457008,0.373983739837398
"736",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,0.155351582588467,0.475609756097561
"737",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0.216853806518849,0.274390243902439
"738",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0.770373821892291,0.788617886178862
"739",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.546729371236355,0.457317073170732
"740",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,0.267173807916435,0.764227642276423
"741",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0.155351582588467,0.646341463414634
"742",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0.155351582588467,0.384146341463415
"743",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.155351582588467,0.349593495934959
"744",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,-0.124203980731454,0.373983739837398
"745",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,-0.459670656715358,0.402439024390244
"746",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,-0.124203980731454,0.522357723577236
"747",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,-0.409350655317773,0.410569105691057
"748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.0435293572604984,0.544715447154472
"749",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.597049372633941,0.461382113821138
"750",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,-0.459670656715358,0.308943089430894
"751",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,0.434907145908387,0.465447154471545
"752",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,0.0435293572604984,0.34349593495935
"753",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,0.597049372633941,0.481707317073171
"754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,-0.34784843138739,0.705284552845528
"755",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,-0.124203980731454,0.536585365853659
"756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,0.0435293572604984,0.288617886178862
"757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1.1002493866098,0.626016260162602
"758",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,0.0938493586580844,0.436991869918699
"759",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,-0.521172880645741,0.270325203252033
"760",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,0.938107159884243,0.528455284552846
"761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,0.328676031846817,0.215447154471545
"762",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,-0.236026206059422,0.266260162601626
"763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,0.0435293572604984,0.333333333333333
"764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,0.0938493586580844,0.382113821138211
"765",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,-0.34784843138739,0.333333333333333
"766",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0.720053820494705,0.66260162601626
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,-0.174523982129039,0.319105691056911
"768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,0.0435293572604984,0.554878048780488
"769",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,-0.459670656715358,0.497967479674797
"770",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,-0.851048445363247,0.296747967479675
"771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,0.267173807916435,0.333333333333333
"772",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,-0.236026206059422,0.365853658536585
"773",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.0938493586580844,0.609756097560976
"774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0.155351582588467,0.66260162601626
"775",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,-0.789546221432864,0.640243902439024
"776",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.216853806518849,0.497967479674797
"777",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0.328676031846817,0.491869918699187
"778",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,-0.0682928680674697,0.40650406504065
"779",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,-0.174523982129039,0.329268292682927
"780",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,-0.789546221432864,0.599593495934959
"781",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,0.658551596564323,0.26219512195122
"782",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,-0.0682928680674697,0.465447154471545
"783",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0.770373821892291,0.709349593495935
"784",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,-0.236026206059422,0.140243902439024
"785",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0.434907145908387,0.693089430894309
"786",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,-0.174523982129039,0.276422764227642
"787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,-0.0682928680674697,0.252032520325203
"788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,0.216853806518849,0.436991869918699
"789",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.658551596564323,0.329268292682927
"790",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,-0.0682928680674697,0.416666666666667
"791",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,-0.851048445363247,0.670731707317073
"792",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,0.155351582588467,0.453252032520325
"793",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,-0.286346207457008,0.333333333333333
"794",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,-0.124203980731454,0.327235772357724
"795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,-0.962870670691215,0.558943089430894
"796",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,-0.0179728666698838,0.463414634146341
"797",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,0.485227147305973,0.571138211382114
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,0.0435293572604984,0.467479674796748
"799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,-0.851048445363247,0.414634146341463
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,-0.174523982129039,0.652439024390244
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,0.938107159884243,0.550813008130081
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,-0.286346207457008,0.398373983739837
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.0938493586580844,0.396341463414634
"804",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,-0.912550669293629,0.290650406504065
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,0.0938493586580844,0.195121951219512
"806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,-0.0682928680674697,0.59349593495935
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0.216853806518849,0.25609756097561
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0.328676031846817,0.369918699186992
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,-0.124203980731454,0.469512195121951
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,-0.286346207457008,0.569105691056911
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,-0.0179728666698838,0.579268292682927
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.1002493866098,0.23780487804878
"813",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,-0.174523982129039,0.485772357723577
"814",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,-0.912550669293629,0.552845528455285
"815",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,0.328676031846817,0.66260162601626
"816",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,-0.174523982129039,0.272357723577236
"817",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,-0.571492882043326,0.239837398373984
"818",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,-0.34784843138739,0.508130081300813
"819",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,-0.286346207457008,0.707317073170732
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0.770373821892291,0.601626016260163
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,-0.0179728666698838,0.550813008130081
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,-0.124203980731454,0.428861788617886
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,-0.0682928680674697,0.514227642276423
"824",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,0.546729371236355,0.520325203252033
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,-0.286346207457008,0.42479674796748
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,-0.174523982129039,0.25609756097561
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,-0.286346207457008,0.0934959349593496
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,-0.571492882043326,0.717479674796748
"829",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,-0.124203980731454,0.201219512195122
"830",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,0.938107159884243,0.817073170731707
"831",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.831876045822673,0.33739837398374
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,-0.236026206059422,0.59349593495935
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,-0.409350655317773,0.563008130081301
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,-0.62740399470731,0.199186991869919
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0.434907145908387,0.699186991869919
"836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,0.485227147305973,0.33130081300813
"837",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,-0.34784843138739,0.615853658536585
"838",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,-0.0179728666698838,0.617886178861789
"839",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,1.22325383447056,0.260162601626016
"840",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,-0.521172880645741,0.408536585365854
"841",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,-0.677723996104896,0.432926829268293
"842",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,0.328676031846817,0.441056910569106
"843",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,1.22325383447056,0.274390243902439
"844",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,-0.124203980731454,0.497967479674797
"845",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,-0.677723996104896,0.361788617886179
"846",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.328676031846817,0.193089430894309
"847",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,0.0938493586580844,0.623983739837398
"848",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.378996033244403,0.420731707317073
"849",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,-0.571492882043326,0.628048780487805
"850",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,0.0938493586580844,0.528455284552846
"851",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,-0.0682928680674697,0.280487804878049
"852",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0.938107159884243,0.770325203252033
"853",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,0.658551596564323,0.327235772357724
"854",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,-0.62740399470731,0.546747967479675
"855",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0.0938493586580844,0.461382113821138
"856",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,0.155351582588467,0.0813008130081301
"857",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,0.0435293572604984,0.684959349593496
"858",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,-0.0682928680674697,0.491869918699187
"859",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,0.328676031846817,0.371951219512195
"860",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,0.328676031846817,0.528455284552846
"861",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,-0.409350655317773,0.697154471544715
"862",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,-0.571492882043326,0.430894308943089
"863",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,-0.286346207457008,0.563008130081301
"864",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,-0.34784843138739,0.351626016260163
"865",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,0.546729371236355,0.201219512195122
"866",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,0.0938493586580844,0.410569105691057
"867",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.831876045822673,0.239837398373984
"868",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,-0.0682928680674697,0.563008130081301
"869",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,-0.912550669293629,0.315040650406504
"870",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,-0.124203980731454,0.441056910569106
"871",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,-0.739226220035278,0.65650406504065
"872",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,-1.13060400868317,0.50609756097561
"873",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,-0.0682928680674697,0.313008130081301
"874",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,-0.912550669293629,0.233739837398374
"875",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.720053820494705,0.583333333333333
"876",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,0.0435293572604984,0.363821138211382
"877",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,-0.286346207457008,0.502032520325203
"878",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,-0.739226220035278,0.605691056910569
"879",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,-0.739226220035278,0.731707317073171
"880",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,-0.459670656715358,0.453252032520325
"881",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,-0.851048445363247,0.719512195121951
"882",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,-0.677723996104896,0.461382113821138
"883",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,-1.29274623540872,0.648373983739837
"884",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,-0.62740399470731,0.526422764227642
"885",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,-0.174523982129039,0.473577235772358
"886",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,-0.677723996104896,0.32520325203252
"887",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,-0.677723996104896,0.693089430894309
"888",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,-0.459670656715358,0.556910569105691
"889",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,-1.0243728946216,0.170731707317073
"890",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,0.0435293572604984,0.579268292682927
"891",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,-1.07469289601918,0.363821138211382
"892",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,-1.13060400868317,0.201219512195122
"893",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,-1.18092401008075,0.211382113821138
"894",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,-0.521172880645741,0.361788617886179
"895",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,-0.286346207457008,0.752032520325203
"896",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,-0.912550669293629,0.601626016260163
"897",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,-0.962870670691215,0.483739837398374
"898",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,-0.789546221432864,0.471544715447154
"899",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,-0.739226220035278,0.319105691056911
"900",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,-0.34784843138739,0.788617886178862
"901",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,-0.247208428592219,0.319105691056911
"902",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0.0547115797932954,0.790650406504065
"903",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,-0.0179728666698838,0.839430894308943
"904",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,0.155351582588467,0.65650406504065
"905",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,0.356631588178809,0.479674796747967
"906",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,0.328676031846817,0.40650406504065
"907",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,0.770373821892291,0.682926829268293
"908",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,0.882196047220259,0.764227642276423
"909",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,1.33507605979853,0.926829268292683
"910",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,0.434907145908387,0.693089430894309
"911",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,0.267173807916435,0.682926829268293
"912",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,0.328676031846817,0.770325203252033
"913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,0.485227147305973,0.597560975609756
"914",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,0.831876045822673,0.83739837398374
"915",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,0.546729371236355,0.695121951219512
"916",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,0.546729371236355,0.603658536585366
"917",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,0.938107159884243,0.449186991869919
"918",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,0.831876045822673,0.514227642276423
"919",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,0.831876045822673,0.672764227642276
"920",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,1.1002493866098,0.463414634146341
"921",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,0.658551596564323,0.727642276422764
"922",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,0.546729371236355,0.603658536585366
"923",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,0.658551596564323,0.778455284552846
"924",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2019,0.434907145908387,0.623983739837398
"925",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,0.546729371236355,0.642276422764228
"926",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,1.49162717525769,0.752032520325203
"927",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0.720053820494705,0.607723577235772
"928",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,0.720053820494705,0.701219512195122
"929",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,0.720053820494705,0.640243902439024
"930",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,0.831876045822673,0.241869918699187
"931",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2013,0.658551596564323,0.619918699186992
"932",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,0.988427161281829,0.386178861788618
"933",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,0.988427161281829,0.847560975609756
"934",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,0.597049372633941,0.394308943089431
"935",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2013,0.0938493586580844,0.310975609756098
"936",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,-0.124203980731454,0.357723577235772
"937",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,0.658551596564323,0.630081300813008
"938",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,-0.34784843138739,0.479674796747967
"939",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,1.33507605979853,0.721544715447154
"940",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,0.988427161281829,0.398373983739837
"941",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0.720053820494705,0.695121951219512
"942",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,0.216853806518849,0.621951219512195
"943",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,-0.236026206059422,0.597560975609756
"944",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2013,0.0938493586580844,0.676829268292683
"945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,0.378996033244403,0.471544715447154
"946",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,0.938107159884243,0.723577235772358
"947",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,0.882196047220259,0.554878048780488
"948",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,0.0938493586580844,0.532520325203252
